,files,make,model,year,id
43345,Toyota_Tacoma_2014_21_15_150_27_4_72_66_208_19_RWD_4_4_Pickup_AeM.jpg,Toyota,Tacoma,2014,AeM.jpg
4566,Subaru_Crosstrek_2020_23_17_150_20_4_71_63_175_27_AWD_5_4_SUV_AeO.jpg,Subaru,Crosstrek,2020,AeO.jpg
41397,Chevrolet_Corvette_2014_58_18_450_62_8_73_48_176_17_RWD_2_2_Convertible_AeW.jpg,Chevrolet,Corvette,2014,AeW.jpg
40494,Ford_Flex_2010_39_19_260_35_6_75_68_201_16_AWD_7_4_4dr_AeX.jpg,Ford,Flex,2010,AeX.jpg
38698,Chevrolet_Silverado 2500HD_2014_39_17_360_60_8_80_78_nan_nan_RWD_6_4_Pickup_AeX.jpg,Chevrolet,Silverado 2500HD,2014,AeX.jpg
20721,Subaru_BRZ_2020_29_17_200_20_4_69_52_166_24_RWD_4_2_2dr_Aec.jpg,Subaru,BRZ,2020,Aec.jpg
24788,Nissan_Maxima_2016_39_18_300_35_6_73_56_192_22_FWD_5_4_4dr_Aef.jpg,Nissan,Maxima,2016,Aef.jpg
6878,Volvo_XC60_2016_38_18_250_25_5_74_67_182_19_AWD_5_4_SUV_Aew.jpg,Volvo,XC60,2016,Aew.jpg
38586,Mazda_MAZDA6_2019_29_19_220_25_4_72_57_192_23_FWD_5_4_4dr_AfH.jpg,Mazda,MAZDA6,2019,AfH.jpg
3100,Toyota_4Runner_2020_44_20_270_40_6_75_71_190_16_RWD_5_4_SUV_AfJ.jpg,Toyota,4Runner,2020,AfJ.jpg
39865,Volkswagen_Beetle_2015_30_18_170_18_4_71_58_168_24_FWD_4_2_Convertible_AfN.jpg,Volkswagen,Beetle,2015,AfN.jpg
21896,Mitsubishi_Outlander Sport_2017_22_18_140_20_4_71_64_171_23_4WD_5_4_SUV_AfO.jpg,Mitsubishi,Outlander Sport,2017,AfO.jpg
45802,Lexus_LX_2019_91_20_380_57_8_78_75_200_13_4WD_8_4_SUV_AfP.jpg,Lexus,LX,2019,AfP.jpg
12377,INFINITI_Q60_2017_40_19_200_20_4_72_54_184_21_AWD_4_2_2dr_AfT.jpg,INFINITI,Q60,2017,AfT.jpg
23463,GMC_Sierra 1500_2012_45_20_400_62_8_80_73_nan_13_RWD_5_4_Pickup_AfZ.jpg,GMC,Sierra 1500,2012,AfZ.jpg
25724,FIAT_500X_2017_27_17_180_24_4_70_63_167_21_AWD_5_4_SUV_Aff.jpg,FIAT,500X,2017,Aff.jpg
37332,Toyota_Sienna_2017_29_17_290_35_6_78_68_200_19_FWD_7_4_Van_Afg.jpg,Toyota,Sienna,2017,Afg.jpg
33530,MINI_Cooper_2015_25_16_120_16_4_66_55_146_27_FWD_4_2_Convertible_Afl.jpg,MINI,Cooper,2015,Afl.jpg
33620,Bentley_Flying Spur_2014_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_Aft.jpg,Bentley,Flying Spur,2014,Aft.jpg
64456,Chevrolet_Volt_2012_39_17_- 0_14_4_70_56_177_35_FWD_4_4_4dr_Afv.jpg,Chevrolet,Volt,2012,Afv.jpg
45070,Nissan_Murano_2016_40_20_260_35_6_75_66_192_21_AWD_5_4_SUV_Afx.jpg,Nissan,Murano,2016,Afx.jpg
46126,Toyota_Yaris_2014_15_15_100_15_4_66_59_153_30_FWD_5_2_2dr_AgC.jpg,Toyota,Yaris,2014,AgC.jpg
41060,Bentley_Continental GT_2019_nan_21_620_60_12_76_55_190_nan_AWD_4_2_2dr_AgI.jpg,Bentley,Continental GT,2019,AgI.jpg
51112,Porsche_911_2012_93_19_350_34_6_71_51_176_19_RWD_4_2_Convertible_AgK.jpg,Porsche,911,2012,AgK.jpg
21010,Buick_Lacrosse_2010_26_17_180_24_4_73_59_196_19_FWD_5_4_4dr_AgU.jpg,Buick,Lacrosse,2010,AgU.jpg
41141,MINI_Cooper_2013_25_16_120_16_4_66_55_145_27_FWD_4_2_Convertible_AgV.jpg,MINI,Cooper,2013,AgV.jpg
33330,Hyundai_Sonata_2015_23_16_170_16_4_73_58_191_28_FWD_5_4_4dr_AgX.jpg,Hyundai,Sonata,2015,AgX.jpg
57489,Mercedes-Benz_G Class_2020_152_20_570_40_8_78_77_191_13_AWD_5_4_SUV_AgX.jpg,Mercedes-Benz,G Class,2020,AgX.jpg
59476,Subaru_WRX_2016_31_18_260_20_4_70_58_180_18_AWD_5_4_4dr_Agc.jpg,Subaru,WRX,2016,Agc.jpg
18287,Volkswagen_Beetle_2014_29_18_170_18_4_71_58_168_24_FWD_4_2_Convertible_Agi.jpg,Volkswagen,Beetle,2014,Agi.jpg
22561,Jaguar_XF_2011_52_18_380_50_8_75_57_195_16_RWD_5_4_4dr_Agn.jpg,Jaguar,XF,2011,Agn.jpg
32213,Subaru_Legacy_2020_22_17_180_25_4_72_59_190_27_AWD_5_4_4dr_Agq.jpg,Subaru,Legacy,2020,Agq.jpg
1294,Jeep_Renegade_2017_23_18_160_14_4_74_66_166_24_4WD_5_4_SUV_Agt.jpg,Jeep,Renegade,2017,Agt.jpg
23370,BMW_X6_2012_59_19_300_30_6_78_66_192_16_AWD_4_4_SUV_Agu.jpg,BMW,X6,2012,Agu.jpg
51954,Nissan_NV200_2017_21_15_130_20_4_68_73_186_24_FWD_2_4_Van_AhH.jpg,Nissan,NV200,2017,AhH.jpg
35434,Volvo_XC90_2017_47_18_250_20_4_79_69_194_22_AWD_5_4_SUV_AhJ.jpg,Volvo,XC90,2017,AhJ.jpg
44704,Mercedes-Benz_GLS Class_2020_75_19_360_30_6_77_71_205_19_AWD_7_4_SUV_AhK.jpg,Mercedes-Benz,GLS Class,2020,AhK.jpg
34025,Mercedes-Benz_S Class_2011_91_18_290_35_6_73_58_206_19_RWD_5_4_4dr_AhP.jpg,Mercedes-Benz,S Class,2011,AhP.jpg
43837,Volvo_XC90_2010_37_18_230_32_6_74_70_189_15_AWD_7_4_SUV_AhP.jpg,Volvo,XC90,2010,AhP.jpg
24131,Aston Martin_Vanquish_2017_287_20_560_60_12_75_50_184_13_RWD_2_2_2dr_AhP.jpg,Aston Martin,Vanquish,2017,AhP.jpg
12048,Chevrolet_Silverado 2500HD_2019_55_20_360_60_8_80_78_nan_nan_RWD_5_4_Pickup_AhY.jpg,Chevrolet,Silverado 2500HD,2019,AhY.jpg
54145,Ford_Ranger_2008_18_15_140_30_6_69_66_nan_16_RWD_3_2_Pickup_Ahb.jpg,Ford,Ranger,2008,Ahb.jpg
47746,Rolls-Royce_Phantom_2015_480_21_450_68_12_78_64_239_11_RWD_5_4_4dr_Ahf.jpg,Rolls-Royce,Phantom,2015,Ahf.jpg
30288,MINI_Cooper_2017_25_15_130_15_3_68_55_151_28_FWD_4_2_Convertible_Ahp.jpg,MINI,Cooper,2017,Ahp.jpg
6608,Honda_CR-V_2015_25_17_180_24_4_71_64_179_27_FWD_5_4_SUV_Ahz.jpg,Honda,CR-V,2015,Ahz.jpg
24645,Mercedes-Benz_SL Class_2011_102_18_380_55_8_81_51_180_13_RWD_2_2_Convertible_AiA.jpg,Mercedes-Benz,SL Class,2011,AiA.jpg
55537,FIAT_124 Spider_2019_29_17_160_14_4_68_48_159_26_RWD_2_2_Convertible_AiA.jpg,FIAT,124 Spider,2019,AiA.jpg
60344,Buick_Lacrosse_2012_30_17_180_24_4_73_59_196_25_FWD_5_4_4dr_AiF.jpg,Buick,Lacrosse,2012,AiF.jpg
12209,Toyota_Prius C_2014_23_15_990_15_4_66_56_157_53_FWD_5_4_4dr_AiW.jpg,Toyota,Prius C,2014,AiW.jpg
64041,Maserati_Quattroporte_2014_140_20_520_38_8_76_58_207_nan_RWD_5_4_4dr_AiW.jpg,Maserati,Quattroporte,2014,AiW.jpg
61163,Nissan_370Z_2013_34_18_330_37_6_72_51_167_19_RWD_2_2_2dr_Aif.jpg,Nissan,370Z,2013,Aif.jpg
29696,Kia_Rio_2015_16_15_130_16_4_67_57_171_27_FWD_5_4_4dr_Aif.jpg,Kia,Rio,2015,Aif.jpg
36056,Kia_Sorento_2019_36_19_290_33_6_74_66_189_nan_AWD_7_4_SUV_Aih.jpg,Kia,Sorento,2019,Aih.jpg
38731,Acura_TLX_2017_32_17_200_24_4_73_57_190_24_FWD_5_4_4dr_Aii.jpg,Acura,TLX,2017,Aii.jpg
33523,Jaguar_XF_2019_54_18_180_20_4_78_57_195_30_AWD_5_4_4dr_Aii.jpg,Jaguar,XF,2019,Aii.jpg
15069,Toyota_Land Cruiser_2011_69_18_380_57_8_77_74_194_13_4WD_8_4_SUV_Aij.jpg,Toyota,Land Cruiser,2011,Aij.jpg
33582,Jaguar_E-Pace_2020_39_18_240_20_4_74_64_173_21_AWD_5_4_SUV_Aio.jpg,Jaguar,E-Pace,2020,Aio.jpg
36129,Chevrolet_Impala_2014_29_18_180_24_4_73_58_201_25_FWD_5_4_4dr_Ais.jpg,Chevrolet,Impala,2014,Ais.jpg
19598,Lincoln_Continental_2019_72_20_330_27_6_75_58_201_17_AWD_5_4_4dr_Aiz.jpg,Lincoln,Continental,2019,Aiz.jpg
41338,Acura_RLX_2016_60_19_310_35_6_74_57_196_20_FWD_5_4_4dr_AjB.jpg,Acura,RLX,2016,AjB.jpg
50713,Mazda_MX-5 Miata_2017_29_17_150_20_4_68_48_154_26_RWD_2_2_Convertible_AjD.jpg,Mazda,MX-5 Miata,2017,AjD.jpg
39668,Ford_Fusion_2014_21_16_170_25_4_72_58_191_22_FWD_5_4_4dr_AjE.jpg,Ford,Fusion,2014,AjE.jpg
63015,INFINITI_QX30_2017_34_18_200_20_4_71_59_174_21_AWD_5_4_SUV_AjF.jpg,INFINITI,QX30,2017,AjF.jpg
54793,Cadillac_CTS_2013_40_18_310_36_6_74_56_188_18_AWD_4_2_2dr_AjJ.jpg,Cadillac,CTS,2013,AjJ.jpg
21246,Alfa Romeo_Giulia_2017_39_17_280_20_4_73_56_182_23_AWD_5_4_4dr_AjN.jpg,Alfa Romeo,Giulia,2017,AjN.jpg
16223,Buick_Lacrosse_2019_47_19_310_36_6_73_57_197_20_AWD_5_4_4dr_AjQ.jpg,Buick,Lacrosse,2019,AjQ.jpg
16419,Toyota_Sequoia_2014_56_20_380_57_8_79_77_205_13_4WD_8_4_SUV_AjV.jpg,Toyota,Sequoia,2014,AjV.jpg
20446,Kia_Stinger_2019_35_18_250_20_4_73_55_190_21_AWD_5_4_4dr_AjW.jpg,Kia,Stinger,2019,AjW.jpg
32878,Ford_Escape_2019_24_17_160_25_4_72_66_178_21_FWD_5_4_SUV_AjW.jpg,Ford,Escape,2019,AjW.jpg
29354,Cadillac_Escalade_2015_76_22_420_62_8_80_74_nan_15_RWD_7_4_SUV_AjX.jpg,Cadillac,Escalade,2015,AjX.jpg
58494,Toyota_Sienna_2016_28_17_260_35_6_78_68_200_18_FWD_7_4_Van_AjZ.jpg,Toyota,Sienna,2016,AjZ.jpg
7999,Lexus_IS_2012_37_17_200_25_6_70_56_180_20_AWD_5_4_4dr_Ajd.jpg,Lexus,IS,2012,Ajd.jpg
55426,Toyota_Prius_2019_23_15_120_18_4_69_57_180_54_FWD_5_4_4dr_Aji.jpg,Toyota,Prius,2019,Aji.jpg
5000,Porsche_911_2019_110_19_370_30_6_72_50_177_19_AWD_4_2_Convertible_Ajj.jpg,Porsche,911,2019,Ajj.jpg
25946,Acura_NSX_2002_89_17_250_30_6_71_46_174_17_RWD_2_2_2dr_AkE.jpg,Acura,NSX,2002,AkE.jpg
47070,Audi_A5_2013_43_18_210_20_4_73_54_182_24_FWD_4_2_Convertible_AkI.jpg,Audi,A5,2013,AkI.jpg
36622,Ford_Ranger_2006_24_16_200_40_6_69_69_nan_16_4WD_3_2_Pickup_AkM.jpg,Ford,Ranger,2006,AkM.jpg
26543,Mazda_CX-5_2014_29_19_180_25_4_72_65_178_24_AWD_5_4_SUV_AkS.jpg,Mazda,CX-5,2014,AkS.jpg
21672,Acura_TLX_2015_31_17_200_24_4_73_57_190_24_FWD_5_4_4dr_AkT.jpg,Acura,TLX,2015,AkT.jpg
54610,Ford_Expedition_2013_48_18_310_54_8_78_77_nan_14_RWD_8_4_SUV_AkZ.jpg,Ford,Expedition,2013,AkZ.jpg
47552,Kia_Forte_2012_17_15_150_20_4_69_57_178_26_FWD_5_4_4dr_Aku.jpg,Kia,Forte,2012,Aku.jpg
19959,Toyota_Camry_2020_28_16_200_25_4_72_56_192_51_FWD_5_4_4dr_Akv.jpg,Toyota,Camry,2020,Akv.jpg
10680,Hyundai_Ioniq_2019_30_16_110_nan_nan_71_57_176_nan_FWD_5_4_4dr_Akw.jpg,Hyundai,Ioniq,2019,Akw.jpg
4367,Toyota_4Runner_2011_40_20_270_40_6_75_70_189_17_4WD_5_4_SUV_AlB.jpg,Toyota,4Runner,2011,AlB.jpg
18998,Dodge_Charger_2012_32_19_370_57_8_74_58_200_15_AWD_5_4_4dr_AlM.jpg,Dodge,Charger,2012,AlM.jpg
29914,Volkswagen_Beetle_2016_25_17_170_18_4_71_58_168_25_FWD_4_2_Convertible_AlO.jpg,Volkswagen,Beetle,2016,AlO.jpg
38776,Hyundai_Ioniq_2017_29_16_110_nan_nan_71_57_176_nan_FWD_5_4_4dr_AlR.jpg,Hyundai,Ioniq,2017,AlR.jpg
42713,Chevrolet_Cruze_2014_19_16_130_14_4_70_58_181_26_FWD_5_4_4dr_AlT.jpg,Chevrolet,Cruze,2014,AlT.jpg
50866,Audi_A4_2016_38_17_220_20_4_71_56_185_21_AWD_5_4_4dr_Alc.jpg,Audi,A4,2016,Alc.jpg
59061,Mazda_CX-30_2020_23_16_180_25_4_70_61_173_nan_AWD_5_4_SUV_Alc.jpg,Mazda,CX-30,2020,Alc.jpg
1955,Chevrolet_Equinox_2012_25_17_180_24_4_72_66_187_20_AWD_5_4_SUV_Ald.jpg,Chevrolet,Equinox,2012,Ald.jpg
62011,Hyundai_Sonata_2020_33_18_180_16_4_73_56_192_27_FWD_5_4_4dr_Ali.jpg,Hyundai,Sonata,2020,Ali.jpg
36440,GMC_Yukon_2015_64_20_420_62_8_80_74_nan_15_RWD_8_4_SUV_AmR.jpg,GMC,Yukon,2015,AmR.jpg
36392,Chevrolet_TrailBlazer_2008_27_17_280_42_6_74_72_nan_14_RWD_5_4_SUV_AmS.jpg,Chevrolet,TrailBlazer,2008,AmS.jpg
8272,BMW_X3_2020_55_19_380_30_6_74_66_186_21_AWD_5_4_SUV_AmW.jpg,BMW,X3,2020,AmW.jpg
31173,Chevrolet_Corvette_2015_59_18_450_62_8_73_48_176_17_RWD_2_2_Convertible_Ama.jpg,Chevrolet,Corvette,2015,Ama.jpg
3526,Toyota_Tundra_2017_50_20_380_57_8_79_76_nan_13_4WD_5_4_Pickup_Ame.jpg,Toyota,Tundra,2017,Ame.jpg
18342,Nissan_Rogue Sport_2017_22_16_140_20_4_72_63_172_24_AWD_5_4_SUV_Ame.jpg,Nissan,Rogue Sport,2017,Ame.jpg
50257,Porsche_Panamera_2020_103_21_330_30_6_76_56_198_19_RWD_4_4_4dr_Ami.jpg,Porsche,Panamera,2020,Ami.jpg
61752,Honda_Accord_2019_29_17_210_20_4_73_57_192_48_FWD_5_4_4dr_Aml.jpg,Honda,Accord,2019,Aml.jpg
57879,Ford_Fusion_2020_23_16_170_25_4_75_58_191_21_FWD_5_4_4dr_Amn.jpg,Ford,Fusion,2020,Amn.jpg
51113,BMW_2-Series_2020_41_17_240_20_4_69_55_174_23_RWD_4_2_Convertible_Amp.jpg,BMW,2-Series,2020,Amp.jpg
25656,Nissan_GT-R_2011_84_20_480_38_6_74_54_183_15_AWD_4_2_2dr_Amp.jpg,Nissan,GT-R,2011,Amp.jpg
39304,Cadillac_CT6_2019_58_18_230_20_4_74_58_205_24_RWD_5_4_4dr_Amq.jpg,Cadillac,CT6,2019,Amq.jpg
7983,Audi_Q5_2013_35_18_210_20_4_74_65_182_20_AWD_5_4_SUV_Amt.jpg,Audi,Q5,2013,Amt.jpg
35015,Maserati_GranTurismo_2014_143_20_450_47_8_75_52_194_nan_RWD_4_2_2dr_Amz.jpg,Maserati,GranTurismo,2014,Amz.jpg
32434,Subaru_Legacy_2019_22_17_170_25_4_72_59_188_25_AWD_5_4_4dr_AnC.jpg,Subaru,Legacy,2019,AnC.jpg
44671,Ram_1500_2020_39_18_300_36_6_82_77_232_20_RWD_6_4_Pickup_AnD.jpg,Ram,1500,2020,AnD.jpg
18632,INFINITI_Q50_2014_38_17_320_37_6_71_57_188_19_AWD_5_4_4dr_AnQ.jpg,INFINITI,Q50,2014,AnQ.jpg
6650,Kia_Sedona_2017_33_18_270_33_6_78_69_201_18_FWD_8_4_Van_AnS.jpg,Kia,Sedona,2017,AnS.jpg
32061,Dodge_Charger_2017_34_20_370_57_8_75_58_198_16_RWD_5_4_4dr_AnU.jpg,Dodge,Charger,2017,AnU.jpg
43322,Lexus_RC_2017_42_18_250_35_6_72_55_184_19_AWD_4_2_2dr_AnU.jpg,Lexus,RC,2017,AnU.jpg
50766,Volvo_XC40_2019_38_18_180_20_4_73_65_174_23_FWD_5_4_SUV_Anh.jpg,Volvo,XC40,2019,Anh.jpg
21566,FIAT_124 Spider_2017_24_16_160_14_4_68_48_159_26_RWD_2_2_Convertible_Ans.jpg,FIAT,124 Spider,2017,Ans.jpg
27409,GMC_Acadia_2013_47_20_280_36_6_78_70_200_16_AWD_7_4_SUV_Ant.jpg,GMC,Acadia,2013,Ant.jpg
37,Ferrari_488 GTB_2016_245_20_660_39_8_76_47_179_15_RWD_2_2_2dr_Any.jpg,Ferrari,488 GTB,2016,Any.jpg
60444,Cadillac_XT5_2019_44_18_310_36_6_75_66_189_18_AWD_5_4_SUV_AoF.jpg,Cadillac,XT5,2019,AoF.jpg
20530,Maserati_GranTurismo_2016_150_20_450_47_8_75_52_194_13_RWD_4_2_2dr_AoI.jpg,Maserati,GranTurismo,2016,AoI.jpg
4363,Lexus_GX_2012_53_18_300_46_8_74_74_189_15_4WD_7_4_SUV_AoK.jpg,Lexus,GX,2012,AoK.jpg
40263,Subaru_Forester_2019_24_17_180_25_4_71_67_182_26_AWD_5_4_SUV_AoL.jpg,Subaru,Forester,2019,AoL.jpg
43044,Buick_Enclave_2016_45_19_280_36_6_79_70_201_15_AWD_7_4_SUV_AoO.jpg,Buick,Enclave,2016,AoO.jpg
62083,Lincoln_MKZ_2011_36_17_260_35_6_72_56_189_17_AWD_5_4_4dr_AoX.jpg,Lincoln,MKZ,2011,AoX.jpg
55560,Audi_A5_2019_51_18_240_20_4_72_54_184_23_AWD_4_2_Convertible_Aoa.jpg,Audi,A5,2019,Aoa.jpg
16243,Chrysler_Pacifica_2017_44_18_260_36_6_79_69_203_nan_FWD_7_4_Van_Aoe.jpg,Chrysler,Pacifica,2017,Aoe.jpg
38757,Toyota_Prius_2014_30_17_130_18_4_68_58_176_51_FWD_5_4_4dr_Aoh.jpg,Toyota,Prius,2014,Aoh.jpg
55908,Toyota_Supra_2020_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_Aom.jpg,Toyota,Supra,2020,Aom.jpg
12148,Toyota_Corolla_2013_17_15_130_18_4_69_57_180_26_FWD_5_4_4dr_Aot.jpg,Toyota,Corolla,2013,Aot.jpg
34381,BMW_X3_2012_37_17_250_30_6_74_65_183_19_AWD_5_4_SUV_ApJ.jpg,BMW,X3,2012,ApJ.jpg
51273,Buick_Regal_2016_27_18_180_24_nan_73_58_190_19_FWD_5_4_4dr_ApN.jpg,Buick,Regal,2016,ApN.jpg
48313,Nissan_Pathfinder_2015_41_20_260_35_6_77_69_197_20_FWD_7_4_SUV_ApP.jpg,Nissan,Pathfinder,2015,ApP.jpg
29922,FIAT_500_2013_26_16_160_14_4_64_59_144_28_FWD_4_2_Convertible_ApT.jpg,FIAT,500,2013,ApT.jpg
57505,Nissan_Altima_2019_35_19_230_20_4_72_56_192_25_FWD_5_4_4dr_ApV.jpg,Nissan,Altima,2019,ApV.jpg
2165,Ford_Flex_2015_39_19_280_35_6_75_68_201_17_AWD_7_4_SUV_ApW.jpg,Ford,Flex,2015,ApW.jpg
18177,Audi_A7_2019_68_19_330_30_6_75_56_195_22_AWD_5_4_4dr_Apa.jpg,Audi,A7,2019,Apa.jpg
10303,Ford_Explorer_2019_34_18_290_35_6_78_70_198_16_4WD_7_4_SUV_Ape.jpg,Ford,Explorer,2019,Ape.jpg
61598,Honda_Odyssey_2020_34_18_280_35_6_78_69_203_19_FWD_8_4_Van_Aps.jpg,Honda,Odyssey,2020,Aps.jpg
49300,Toyota_Tacoma_2015_21_15_150_27_4_72_66_208_19_RWD_4_4_Pickup_Apt.jpg,Toyota,Tacoma,2015,Apt.jpg
45160,Honda_Accord_2015_26_17_180_24_4_72_56_189_26_FWD_5_2_2dr_AqB.jpg,Honda,Accord,2015,AqB.jpg
19214,Ford_Edge_2020_33_18_250_20_4_75_68_188_21_AWD_5_4_SUV_AqP.jpg,Ford,Edge,2020,AqP.jpg
61331,FIAT_500_2014_18_15_100_14_4_64_59_139_31_FWD_4_2_2dr_AqR.jpg,FIAT,500,2014,AqR.jpg
54933,BMW_2-Series_2016_38_17_240_20_4_69_55_174_23_RWD_4_2_Convertible_AqR.jpg,BMW,2-Series,2016,AqR.jpg
62867,Nissan_Versa_2016_13_15_100_16_4_66_59_175_26_FWD_5_4_4dr_AqV.jpg,Nissan,Versa,2016,AqV.jpg
27121,Toyota_Yaris_2016_15_15_100_15_4_66_59_155_30_FWD_5_2_2dr_AqW.jpg,Toyota,Yaris,2016,AqW.jpg
22976,Audi_A7_2013_60_18_310_30_6_75_55_195_18_AWD_4_4_4dr_AqZ.jpg,Audi,A7,2013,AqZ.jpg
27054,Nissan_Sentra_2019_25_18_180_16_4_69_58_183_25_FWD_5_4_4dr_Aqb.jpg,Nissan,Sentra,2019,Aqb.jpg
8875,Dodge_Journey_2015_29_19_280_36_6_72_66_192_16_AWD_7_4_SUV_Aqf.jpg,Dodge,Journey,2015,Aqf.jpg
22547,Mazda_MAZDA3_2017_24_18_180_25_4_70_57_180_27_FWD_5_4_4dr_Aqh.jpg,Mazda,MAZDA3,2017,Aqh.jpg
64058,Hyundai_Accent_2019_19_17_130_16_4_68_57_172_28_FWD_5_4_4dr_Aqk.jpg,Hyundai,Accent,2019,Aqk.jpg
32073,Mercedes-Benz_SL Class_2017_151_19_570_55_8_73_51_182_16_RWD_2_2_Convertible_Aqn.jpg,Mercedes-Benz,SL Class,2017,Aqn.jpg
37218,INFINITI_Q60_2020_47_19_300_30_6_72_54_184_19_AWD_4_2_2dr_Aqr.jpg,INFINITI,Q60,2020,Aqr.jpg
8637,Lexus_ES_2016_41_17_200_25_4_71_57_193_40_FWD_5_4_4dr_Aqr.jpg,Lexus,ES,2016,Aqr.jpg
16978,Toyota_Prius C_2019_21_15_990_15_4_67_58_159_48_FWD_5_4_4dr_Aqt.jpg,Toyota,Prius C,2019,Aqt.jpg
31904,Nissan_Maxima_2019_41_19_300_35_6_73_56_192_20_FWD_5_4_4dr_Aqv.jpg,Nissan,Maxima,2019,Aqv.jpg
47757,Lexus_LS_2011_69_18_350_46_8_73_58_199_16_AWD_5_4_4dr_Aqy.jpg,Lexus,LS,2011,Aqy.jpg
59452,Maserati_GranTurismo_2019_162_20_450_47_8_75_53_193_13_RWD_4_2_Convertible_ArB.jpg,Maserati,GranTurismo,2019,ArB.jpg
61000,Nissan_Rogue_2011_25_18_170_25_4_70_66_184_22_AWD_5_4_SUV_ArB.jpg,Nissan,Rogue,2011,ArB.jpg
39730,Chevrolet_Suburban_2017_49_18_350_53_8_80_74_nan_16_RWD_8_4_SUV_ArE.jpg,Chevrolet,Suburban,2017,ArE.jpg
33453,Cadillac_XTS_2013_49_18_300_36_6_72_59_- T_17_FWD_5_4_4dr_ArO.jpg,Cadillac,XTS,2013,ArO.jpg
23585,Buick_Regal_2012_27_18_180_24_4_73_58_190_19_FWD_5_4_4dr_ArP.jpg,Buick,Regal,2012,ArP.jpg
27998,Ram_2500_2017_40_18_380_57_8_79_78_237_nan_RWD_6_4_Pickup_Arm.jpg,Ram,2500,2017,Arm.jpg
35695,Chevrolet_Bolt EV_2019_36_17_200_nan_nan_69_62_164_nan_FWD_5_4_4dr_AsH.jpg,Chevrolet,Bolt EV,2019,AsH.jpg
38082,Audi_A3_2017_37_17_180_20_4_70_55_174_25_FWD_4_2_Convertible_AsH.jpg,Audi,A3,2017,AsH.jpg
14284,Audi_A8_2012_78_19_370_42_8_76_57_202_18_AWD_5_4_4dr_AsJ.jpg,Audi,A8,2012,AsJ.jpg
24874,Nissan_Titan_2020_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_AsM.jpg,Nissan,Titan,2020,AsM.jpg
53514,Honda_Civic_2017_20_16_150_20_4_70_54_176_30_FWD_5_2_2dr_AsP.jpg,Honda,Civic,2017,AsP.jpg
22913,Jeep_Cherokee_2016_27_18_180_24_4_73_66_nan_21_4WD_5_4_SUV_AsT.jpg,Jeep,Cherokee,2016,AsT.jpg
3076,Kia_Rio_2017_17_15_130_16_4_67_57_172_27_FWD_5_4_4dr_Ase.jpg,Kia,Rio,2017,Ase.jpg
5338,Toyota_Highlander_2014_41_19_270_35_6_75_68_191_18_AWD_7_4_SUV_Asj.jpg,Toyota,Highlander,2014,Asj.jpg
36436,Mercedes-Benz_S Class_2020_183_20_600_40_8_75_56_198_nan_AWD_4_2_Convertible_AtC.jpg,Mercedes-Benz,S Class,2020,AtC.jpg
36091,Mercedes-Benz_CLA Class_2014_31_17_200_20_4_70_56_182_24_AWD_5_4_4dr_AtJ.jpg,Mercedes-Benz,CLA Class,2014,AtJ.jpg
33579,Volvo_S60_2011_37_18_300_30_6_73_58_182_18_AWD_5_4_4dr_AtT.jpg,Volvo,S60,2011,AtT.jpg
60632,BMW_4-Series_2014_48_17_240_20_4_71_54_182_23_RWD_4_2_Convertible_Atf.jpg,BMW,4-Series,2014,Atf.jpg
30887,Ford_Fiesta_2014_14_15_120_16_4_67_58_173_28_FWD_5_4_4dr_Atg.jpg,Ford,Fiesta,2014,Atg.jpg
34047,Tesla_Model 3_2019_48_18_nan_nan_nan_72_56_184_nan_AWD_5_4_4dr_Atk.jpg,Tesla,Model 3,2019,Atk.jpg
698,Ford_Expedition_2017_60_20_360_35_6_78_77_206_15_RWD_8_4_SUV_Atm.jpg,Ford,Expedition,2017,Atm.jpg
3574,INFINITI_Q70_2017_52_18_330_37_6_72_59_194_18_AWD_5_4_4dr_Atw.jpg,INFINITI,Q70,2017,Atw.jpg
38199,Mitsubishi_Eclipse Cross_2019_23_16_150_15_4_71_66_173_26_FWD_5_4_SUV_Aty.jpg,Mitsubishi,Eclipse Cross,2019,Aty.jpg
24214,Toyota_Prius_2020_24_15_120_18_4_69_57_180_58_FWD_5_4_4dr_AuC.jpg,Toyota,Prius,2020,AuC.jpg
64357,Nissan_Versa_2014_12_15_100_16_4_66_59_175_26_FWD_5_4_4dr_AuF.jpg,Nissan,Versa,2014,AuF.jpg
4228,GMC_Yukon_2014_58_20_400_62_8_79_76_nan_14_RWD_7_4_SUV_AuF.jpg,GMC,Yukon,2014,AuF.jpg
35751,Ford_Edge_2012_36_18_280_35_6_76_67_184_18_AWD_5_4_4dr_AuH.jpg,Ford,Edge,2012,AuH.jpg
40917,Cadillac_CTS_2015_47_17_270_20_4_72_57_195_19_AWD_5_4_4dr_AuI.jpg,Cadillac,CTS,2015,AuI.jpg
32503,Chevrolet_Silverado 2500HD_2017_54_20_360_60_8_80_78_nan_nan_RWD_5_4_Pickup_AuK.jpg,Chevrolet,Silverado 2500HD,2017,AuK.jpg
